latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,sensor,brightness,bright_t31,province
3.27939,113.075,351.99,0.36,0.57,2026-01-29,631,N,VIIRS,n,2.0,286.62,4.52,D,2,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
0.11044,109.7406,349.16,0.38,0.43,2026-01-29,630,N,VIIRS,n,2.0,297.81,11.83,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.0511,109.3592,,1.4,1.2,2026-01-29,200,Terra,MODIS,46,61.03,,12.3,D,0,MODIS_SP,315.2,296.1,Kalimantan Barat
0.0443,109.3331,,1.4,1.2,2026-01-29,200,Terra,MODIS,60,61.03,,11.6,D,0,MODIS_SP,314.9,294.7,Kalimantan Barat
0.0439,109.409,,1.4,1.2,2026-01-29,200,Terra,MODIS,73,61.03,,17.6,D,0,MODIS_SP,317.9,295.4,Kalimantan Barat
0.11098,109.74405,344.57,0.38,0.43,2026-01-29,630,N,VIIRS,n,2.0,300.75,11.83,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.0353,109.3951,,1.4,1.2,2026-01-29,200,Terra,MODIS,69,61.03,,18.7,D,0,MODIS_SP,319.3,294.7,Kalimantan Barat
0.0335,109.4075,,1.4,1.2,2026-01-29,200,Terra,MODIS,86,61.03,,44.0,D,0,MODIS_SP,332.0,295.0,Kalimantan Barat
0.0254,110.9613,,1.1,1.1,2026-01-29,738,Aqua,MODIS,40,61.03,,6.7,D,0,MODIS_SP,313.5,297.1,Kalimantan Tengah
-3.06372,110.97498,332.59,0.41,0.45,2026-01-29,629,N,VIIRS,n,2.0,294.57,3.74,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
0.1022,109.4229,,1.4,1.2,2026-01-29,200,Terra,MODIS,72,61.03,,15.4,D,0,MODIS_SP,316.0,295.1,Kalimantan Barat
-3.05078,112.40735,342.26,0.51,0.5,2026-01-29,629,N,VIIRS,n,2.0,292.3,8.35,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-2.75867,110.49567,340.82,0.39,0.44,2026-01-29,630,N,VIIRS,n,2.0,297.28,6.37,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-2.46103,111.23899,342.21,0.44,0.46,2026-01-29,630,N,VIIRS,n,2.0,295.59,11.26,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-2.46016,111.23767,346.27,0.44,0.46,2026-01-29,630,N,VIIRS,n,2.0,296.44,16.76,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-2.4525,111.23769,336.21,0.44,0.46,2026-01-29,630,N,VIIRS,n,2.0,296.02,7.9,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-2.37824,112.22546,341.37,0.51,0.49,2026-01-29,630,N,VIIRS,n,2.0,293.7,55.78,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-2.37441,112.22012,342.82,0.51,0.49,2026-01-29,630,N,VIIRS,n,2.0,295.24,10.56,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-2.37368,112.22475,337.59,0.51,0.49,2026-01-29,630,N,VIIRS,n,2.0,294.56,10.56,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-2.30992,111.04696,342.59,0.43,0.46,2026-01-29,630,N,VIIRS,n,2.0,290.25,5.51,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-3.03616,108.16263,333.91,0.44,0.38,2026-01-29,630,N,VIIRS,n,2.0,295.34,2.25,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-2.2775,112.73805,334.73,0.55,0.51,2026-01-29,630,N,VIIRS,n,2.0,294.97,4.14,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
0.1085,109.7506,,1.5,1.2,2026-01-29,200,Terra,MODIS,60,61.03,,8.7,D,0,MODIS_SP,309.4,291.2,Kalimantan Barat
0.3698,109.1378,,1.4,1.2,2026-01-29,200,Terra,MODIS,58,61.03,,6.9,D,0,MODIS_SP,309.5,294.3,Kalimantan Barat
-0.0846,109.32,,1.4,1.2,2026-01-29,738,Aqua,MODIS,67,61.03,,16.7,D,0,MODIS_SP,319.6,286.4,Kalimantan Barat
-0.0867,109.5864,,1.3,1.1,2026-01-29,738,Aqua,MODIS,83,61.03,,33.3,D,0,MODIS_SP,328.7,296.6,Kalimantan Barat
-0.0884,109.5748,,1.3,1.1,2026-01-29,738,Aqua,MODIS,72,61.03,,16.4,D,0,MODIS_SP,318.7,296.2,Kalimantan Barat
-0.1824,109.2779,,1.4,1.2,2026-01-29,738,Aqua,MODIS,36,61.03,,17.9,D,0,MODIS_SP,320.5,295.9,Kalimantan Barat
-0.1927,109.2794,,1.4,1.2,2026-01-29,738,Aqua,MODIS,58,61.03,,21.2,D,0,MODIS_SP,323.0,297.6,Kalimantan Barat
-0.1353,110.8678,,1.1,1.1,2026-01-29,737,Aqua,MODIS,60,61.03,,7.4,D,0,MODIS_SP,313.0,295.4,Kalimantan Tengah
-0.3221,110.0635,,1.3,1.1,2026-01-29,737,Aqua,MODIS,43,61.03,,8.3,D,0,MODIS_SP,308.2,280.1,Kalimantan Barat
-1.3152,110.0844,,1.3,1.1,2026-01-29,737,Aqua,MODIS,61,61.03,,7.3,D,0,MODIS_SP,311.3,294.9,Kalimantan Barat
0.1104,109.7374,,1.5,1.2,2026-01-29,200,Terra,MODIS,84,61.03,,41.7,D,0,MODIS_SP,328.6,289.9,Kalimantan Barat
-1.3168,110.0732,,1.3,1.1,2026-01-29,737,Aqua,MODIS,63,61.03,,8.5,D,0,MODIS_SP,312.5,296.4,Kalimantan Barat
-1.6001,110.7855,,1.2,1.1,2026-01-29,737,Aqua,MODIS,66,61.03,,8.2,D,0,MODIS_SP,314.0,296.3,Kalimantan Tengah
-1.7031,112.5268,,1.0,1.0,2026-01-29,737,Aqua,MODIS,51,61.03,,5.3,D,0,MODIS_SP,308.3,277.7,Kalimantan Tengah
-1.8433,111.3837,,1.1,1.1,2026-01-29,737,Aqua,MODIS,87,61.03,,50.1,D,0,MODIS_SP,343.5,296.5,Kalimantan Tengah
-1.9366,111.1124,,1.1,1.1,2026-01-29,737,Aqua,MODIS,58,61.03,,10.8,D,0,MODIS_SP,316.7,297.8,Kalimantan Tengah
-2.3151,111.0479,,1.2,1.1,2026-01-29,737,Aqua,MODIS,55,61.03,,9.8,D,0,MODIS_SP,309.5,276.4,Kalimantan Tengah
-2.3762,112.2199,,1.0,1.0,2026-01-29,737,Aqua,MODIS,81,61.03,,47.8,D,0,MODIS_SP,344.2,294.2,Kalimantan Tengah
-2.656,112.833,,1.0,1.0,2026-01-29,737,Aqua,MODIS,75,61.03,,9.3,D,0,MODIS_SP,316.9,294.1,Kalimantan Tengah
0.3715,109.1259,,1.4,1.2,2026-01-29,200,Terra,MODIS,66,61.03,,10.5,D,0,MODIS_SP,312.7,294.2,Kalimantan Barat
-1.5778,110.7401,,1.2,1.1,2026-01-29,737,Aqua,MODIS,78,61.03,,20.2,D,0,MODIS_SP,322.9,295.7,Kalimantan Tengah
-2.23335,112.59343,338.86,0.54,0.51,2026-01-29,630,N,VIIRS,n,2.0,294.66,5.86,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-0.0595,110.1885,,1.2,1.1,2026-01-29,738,Aqua,MODIS,77,61.03,,28.8,D,0,MODIS_SP,328.2,296.8,Kalimantan Barat
-2.00451,111.09557,335.56,0.44,0.46,2026-01-29,630,N,VIIRS,n,2.0,296.38,4.4,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-0.16889,111.72879,342.94,0.51,0.49,2026-01-29,630,N,VIIRS,n,2.0,291.7,19.75,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-0.16961,111.72418,340.2,0.51,0.49,2026-01-29,630,N,VIIRS,n,2.0,292.47,19.75,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-0.17346,111.72949,353.22,0.51,0.49,2026-01-29,630,N,VIIRS,n,2.0,295.29,19.75,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-0.17417,111.72488,343.44,0.51,0.49,2026-01-29,630,N,VIIRS,n,2.0,295.02,19.75,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-0.17464,111.69189,337.27,0.51,0.49,2026-01-29,630,N,VIIRS,n,2.0,292.97,15.84,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-0.1761,109.28654,333.52,0.54,0.42,2026-01-29,630,N,VIIRS,n,2.0,297.87,5.47,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.17734,109.28481,333.4,0.54,0.42,2026-01-29,630,N,VIIRS,n,2.0,297.51,5.24,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.18273,109.27576,330.61,0.54,0.42,2026-01-29,630,N,VIIRS,n,2.0,297.44,3.87,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.18459,109.28287,343.43,0.54,0.42,2026-01-29,630,N,VIIRS,n,2.0,298.81,12.29,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.09559,109.31903,334.69,0.54,0.42,2026-01-29,630,N,VIIRS,n,2.0,291.14,7.83,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.1851,109.28595,330.56,0.54,0.42,2026-01-29,630,N,VIIRS,n,2.0,296.87,5.27,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.18586,109.28114,346.68,0.54,0.42,2026-01-29,630,N,VIIRS,n,2.0,299.92,5.27,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.18898,109.28652,334.63,0.54,0.42,2026-01-29,630,N,VIIRS,n,2.0,299.58,5.27,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.19643,109.39196,338.99,0.54,0.42,2026-01-29,630,N,VIIRS,n,2.0,291.05,8.61,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.20525,109.284,330.02,0.54,0.42,2026-01-29,630,N,VIIRS,n,2.0,299.51,6.56,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.20913,109.28459,330.53,0.54,0.42,2026-01-29,630,N,VIIRS,l,2.0,301.3,5.54,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.2157,109.96061,332.15,0.39,0.44,2026-01-29,630,N,VIIRS,l,2.0,303.16,8.28,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.29793,109.19527,338.1,0.53,0.42,2026-01-29,630,N,VIIRS,n,2.0,297.53,3.75,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.42215,112.05204,331.96,0.53,0.5,2026-01-29,630,N,VIIRS,n,2.0,288.81,3.33,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-0.5298,109.12846,346.61,0.52,0.41,2026-01-29,630,N,VIIRS,n,2.0,295.58,20.75,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.18531,109.27806,345.28,0.54,0.42,2026-01-29,630,N,VIIRS,n,2.0,299.81,11.15,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.0369,109.40104,340.02,0.55,0.43,2026-01-29,630,N,VIIRS,n,2.0,270.0,17.86,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.18198,109.28057,332.08,0.54,0.42,2026-01-29,630,N,VIIRS,n,2.0,297.71,5.24,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.10727,109.73745,341.68,0.38,0.43,2026-01-29,630,N,VIIRS,n,2.0,294.64,3.25,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-1.99006,111.64214,331.38,0.47,0.48,2026-01-29,630,N,VIIRS,n,2.0,295.1,3.34,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
0.05128,109.31139,345.89,0.54,0.42,2026-01-29,630,N,VIIRS,n,2.0,273.56,10.38,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-1.94749,111.73704,330.79,0.48,0.48,2026-01-29,630,N,VIIRS,n,2.0,292.7,3.24,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.76602,111.075,341.28,0.44,0.46,2026-01-29,630,N,VIIRS,n,2.0,293.78,20.88,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.7624,111.07034,331.44,0.44,0.46,2026-01-29,630,N,VIIRS,n,2.0,293.6,13.63,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.76176,111.07432,341.39,0.44,0.46,2026-01-29,630,N,VIIRS,n,2.0,294.94,20.88,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.31701,110.08087,339.46,0.38,0.44,2026-01-29,630,N,VIIRS,n,2.0,292.6,6.5,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-1.26572,110.61549,331.29,0.42,0.45,2026-01-29,630,N,VIIRS,n,2.0,294.56,1.64,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-1.26426,110.61498,330.89,0.42,0.45,2026-01-29,630,N,VIIRS,n,2.0,294.47,2.11,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-1.25475,109.45326,337.88,0.53,0.42,2026-01-29,630,N,VIIRS,n,2.0,296.62,7.12,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-1.9485,111.73905,336.95,0.48,0.48,2026-01-29,630,N,VIIRS,n,2.0,290.69,3.05,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-0.53206,109.12541,330.59,0.52,0.42,2026-01-29,630,N,VIIRS,n,2.0,294.2,11.53,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.10989,109.73714,348.45,0.38,0.43,2026-01-29,630,N,VIIRS,n,2.0,295.04,6.17,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.53136,109.13007,340.77,0.52,0.42,2026-01-29,630,N,VIIRS,n,2.0,295.72,11.53,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-2.06808,111.23824,342.55,0.44,0.46,2026-01-29,630,N,VIIRS,n,2.0,289.62,4.68,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.22594,113.61549,328.61,0.33,0.55,2026-01-29,630,N,VIIRS,n,2.0,274.52,2.1,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
0.4404,109.78364,336.97,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0,297.53,4.85,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.46355,111.09394,331.25,0.4,0.37,2026-01-30,612,N,VIIRS,n,2.0,296.71,1.87,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
0.46542,110.43927,334.43,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,297.05,2.3,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.50851,112.79995,332.52,0.47,0.4,2026-01-30,612,N,VIIRS,n,2.0,293.78,6.99,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
0.51115,109.00698,355.66,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,302.5,27.96,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.51448,109.00647,350.98,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,296.79,27.96,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.54374,109.59478,336.85,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0,300.83,5.64,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.54585,110.97036,334.4,0.4,0.37,2026-01-30,612,N,VIIRS,n,2.0,295.07,4.15,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
0.54979,110.76891,333.0,0.4,0.37,2026-01-30,612,N,VIIRS,n,2.0,296.0,2.43,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
0.5556,108.9861,348.39,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,301.75,19.59,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.51062,109.00352,331.18,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,296.04,7.56,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.43222,109.01908,355.25,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,306.21,25.56,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.42837,109.01611,344.92,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,302.81,7.54,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.42784,109.01266,351.21,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,303.92,7.54,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.42504,109.01662,349.15,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,303.79,7.54,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.42451,109.01315,330.65,0.39,0.36,2026-01-30,612,N,VIIRS,l,2.0,303.09,7.54,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.42383,109.03098,335.08,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,300.24,9.14,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.4128,109.02555,348.86,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,301.76,5.6,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.40947,109.02605,334.11,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,301.71,5.39,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.37619,109.98118,335.11,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,300.23,7.01,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.37226,111.41079,340.58,0.41,0.37,2026-01-30,612,N,VIIRS,n,2.0,297.71,4.31,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
0.37109,109.13089,340.1,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,297.85,5.32,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.34053,109.0619,350.51,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,303.52,8.24,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.33972,109.16814,337.75,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,299.55,6.71,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.55613,108.98957,353.3,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,302.1,19.59,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.4289,109.01958,339.28,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,301.51,6.4,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.56079,110.04012,333.49,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,298.62,2.41,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
3.87525,108.18316,306.93,0.61,0.53,2026-01-30,1851,N,VIIRS,n,2.0,288.21,1.27,N,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
0.65772,109.70059,333.29,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0,298.75,2.13,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
3.8855,108.1878,,3.6,1.8,2026-01-30,2034,Aqua,MODIS,36,61.03,,39.6,N,0,MODIS_SP,305.7,287.8,Malaysia/Brunei (Borneo)
3.8822,108.1923,,3.6,1.8,2026-01-30,2034,Aqua,MODIS,59,61.03,,53.5,N,0,MODIS_SP,308.2,287.9,Malaysia/Brunei (Borneo)
3.874,108.1807,,2.3,1.5,2026-01-30,1322,Terra,MODIS,27,61.03,,20.2,N,0,MODIS_SP,305.3,288.6,Malaysia/Brunei (Borneo)
0.3722,109.0375,,2.0,1.4,2026-01-30,816,Aqua,MODIS,68,61.03,,26.3,D,0,MODIS_SP,318.0,294.2,Kalimantan Barat
0.3471,109.0644,,2.0,1.4,2026-01-30,816,Aqua,MODIS,50,61.03,,24.0,D,0,MODIS_SP,315.6,290.2,Kalimantan Barat
0.0332,109.408,,2.1,1.4,2026-01-30,816,Aqua,MODIS,38,61.03,,17.3,D,0,MODIS_SP,313.5,293.3,Kalimantan Barat
-2.8888,115.2591,,1.6,1.2,2026-01-30,101,Terra,MODIS,71,61.03,,19.3,D,0,MODIS_SP,316.3,292.7,Kalimantan Selatan
3.88419,108.1903,315.64,0.61,0.53,2026-01-30,1851,N,VIIRS,n,2.0,287.76,3.8,N,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.88018,108.184,317.47,0.61,0.53,2026-01-30,1851,N,VIIRS,n,2.0,288.42,3.8,N,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.87925,108.1895,331.63,0.61,0.53,2026-01-30,1851,N,VIIRS,n,2.0,288.32,3.8,N,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
0.3364,109.16864,335.26,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,298.3,4.47,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
3.87032,108.18235,302.38,0.61,0.53,2026-01-30,1851,N,VIIRS,n,2.0,288.01,1.27,N,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
-3.75898,115.43201,316.76,0.33,0.55,2026-01-30,1713,N,VIIRS,n,2.0,288.3,1.07,N,0,VIIRS_SNPP_SP,,,Kalimantan Selatan
-3.76407,115.43105,326.62,0.33,0.55,2026-01-30,1713,N,VIIRS,n,2.0,288.71,2.17,N,0,VIIRS_SNPP_SP,,,Kalimantan Selatan
1.55225,110.26984,333.26,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,296.4,4.47,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
1.36787,109.12622,335.91,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0,300.05,25.11,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
1.19765,110.62547,353.34,0.4,0.37,2026-01-30,612,N,VIIRS,n,2.0,296.24,16.21,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
1.19429,110.62597,338.41,0.4,0.37,2026-01-30,612,N,VIIRS,n,2.0,295.76,4.53,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
1.0252,111.78459,337.91,0.43,0.38,2026-01-30,612,N,VIIRS,n,2.0,297.78,6.21,D,0,VIIRS_SNPP_SP,,,Unknown (perbatasan/laut - cek manual)
0.99523,111.15015,333.97,0.41,0.37,2026-01-30,612,N,VIIRS,n,2.0,296.92,5.9,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.95303,112.11858,332.85,0.44,0.38,2026-01-30,612,N,VIIRS,n,2.0,297.64,3.43,D,0,VIIRS_SNPP_SP,,,Unknown (perbatasan/laut - cek manual)
0.94949,112.1191,330.37,0.44,0.38,2026-01-30,612,N,VIIRS,n,2.0,297.08,3.43,D,0,VIIRS_SNPP_SP,,,Unknown (perbatasan/laut - cek manual)
0.94595,112.11963,330.53,0.44,0.38,2026-01-30,612,N,VIIRS,n,2.0,296.83,4.87,D,0,VIIRS_SNPP_SP,,,Unknown (perbatasan/laut - cek manual)
0.88153,111.41245,333.96,0.41,0.37,2026-01-30,612,N,VIIRS,n,2.0,298.68,25.02,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
0.80468,108.93565,338.22,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,299.01,3.43,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.77886,112.51849,331.51,0.46,0.39,2026-01-30,612,N,VIIRS,n,2.0,295.18,6.97,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
0.72501,109.07929,334.86,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,300.91,4.91,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.62852,109.37677,331.46,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0,295.95,1.58,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.28125,109.47054,335.76,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0,293.88,7.78,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.34106,109.06537,331.31,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,300.65,8.24,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.24707,110.0013,337.96,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,297.6,3.07,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.21241,109.96031,330.19,0.38,0.36,2026-01-30,611,N,VIIRS,l,2.0,303.53,3.89,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.18245,110.31281,331.38,0.39,0.36,2026-01-30,611,N,VIIRS,n,2.0,298.57,2.43,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.17327,110.19451,346.85,0.39,0.36,2026-01-30,611,N,VIIRS,n,2.0,297.42,9.04,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.15725,110.89388,334.4,0.4,0.37,2026-01-30,611,N,VIIRS,n,2.0,297.67,2.74,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-0.06498,110.61243,334.15,0.39,0.36,2026-01-30,611,N,VIIRS,n,2.0,298.35,1.76,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.21814,109.23441,340.52,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0,298.98,4.89,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.20471,109.43367,332.98,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0,296.76,3.46,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.20418,109.43712,354.18,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0,299.92,11.01,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.20366,109.44057,337.43,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0,298.84,11.01,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.27794,109.47103,330.87,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0,296.25,7.78,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.12815,109.60181,331.66,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0,297.04,3.13,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.1011,109.95694,345.22,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0,295.85,5.4,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.09778,109.95644,331.49,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0,293.4,5.4,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.01123,109.76296,334.29,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0,298.19,4.0,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.03192,109.56606,330.56,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0,296.9,1.97,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.03758,109.33616,334.17,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0,296.55,3.68,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.03761,109.40318,330.37,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0,294.4,3.34,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.21573,109.96082,337.08,0.38,0.36,2026-01-30,611,N,VIIRS,n,2.0,307.29,3.89,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.21905,109.96131,336.24,0.38,0.36,2026-01-30,611,N,VIIRS,l,2.0,306.56,5.7,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.26756,109.59884,335.53,0.38,0.36,2026-01-30,611,N,VIIRS,n,2.0,300.21,4.44,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
